PMS_Reference__c,tenancy_status__c
418564038001,Current
418564039003,Current
418565003001,Current
418568001004,Current
418576043002,Current
418579044001,Current
418537013002,Current
418565006002,Current
418565007001,Current
418565009001,Current
418565011003,Current
418565019002,Current
418565021001,Current
900002096002,Current
418581002001,Current
418571006001,Current
418537038002,Current
418537027002,Current
418538022007,Current
418565025002,Current
418565031001,Current
418565033003,Current
418565034001,Current
418565036002,Current
418565044003,Current
418565049001,Current
418572015002,Current
418571017001,Current
418571012001,Current
418565047001,Current
418564009002,Current
821577001001,Current
418565056003,Current
418565064001,Current
418565065001,Current
418565066001,Current
418568002004,Current
418568003002,Current
418574001002,Current
418574004004,Current
418574005001,Current
418574006015,Current
418574010007,Current
418574014002,Current
418574015003,Current
418574016003,Current
418574017003,Current
418574019002,Current
418574020001,Current
418574021001,Current
418574023002,Current
418576011004,Current
418572061002,Current
418572071002,Current
821347001001,Current
418574024004,Current
418574026004,Current
418574027003,Current
418574028002,Current
418574029001,Current
418574030001,Current
418574031002,Current
418574032003,Current
418574033001,Current
418574034003,Current
418574035002,Current
418574037002,Current
418574040004,Current
418574043002,Current
821367001001,Current
821711001001,Current
418605003002,Current
418538055007,Current
418574044004,Current
418574049002,Current
418574050001,Current
418575005005,Current
418575006005,Current
418575008002,Current
418575009003,Current
418575010006,Current
418575011003,Current
418575012003,Current
418575013003,Current
418575014001,Current
418575017002,Current
418575020001,Current
418575021007,Current
418609001001,Current
418564035001,Current
418575022002,Current
418575023005,Current
418575024004,Current
418575025004,Current
418575026001,Current
418575027004,Current
418575030005,Current
418575031007,Current
418575032003,Current
418575033004,Current
418575035001,Current
418575037001,Current
418575039003,Current
418614002003,Current
418574046002,Current
418575040003,Current
418575041006,Current
418575042001,Current
418575043002,Current
418576010003,Current
418576012003,Current
418576013005,Current
418576014002,Current
418576015004,Current
418576016002,Current
418576018003,Current
418576019003,Current
418576021003,Current
418576023005,Current
418576025003,Current
418576026004,Current
418576027002,Current
418576028003,Current
418576031006,Current
418576032003,Current
418576033004,Current
418576034004,Current
418576035004,Current
418576038004,Current
418575001004,Current
821610001001,Current
418575003004,Current
418576039004,Current
418576040001,Current
418576041003,Current
418576042004,Current
418576044002,Current
418576046004,Current
418576047004,Current
418576049005,Current
418576050001,Current
418576051002,Current
418576052001,Current
418579029005,Current
418622002003,Current
418578104001,Current
418576053005,Current
418576054004,Current
418576055003,Current
418576056003,Current
418576057003,Current
418576058006,Current
418576060003,Current
418576061004,Current
418576063003,Current
418576064002,Current
418576067002,Current
418576068003,Current
418576069002,Current
418576070003,Current
418565010001,Current
418572019002,Current
418565020002,Current
418565028005,Current
418645001002,Current
418575038004,Current
418576071003,Current
418576072004,Current
418576073006,Current
418576074001,Current
418576076002,Current
418576078005,Current
418576079004,Current
418576080002,Current
418576083006,Current
418576084001,Current
418576086005,Current
418576087001,Current
418576088003,Current
418576089001,Current
418576090007,Current
418576093002,Current
418565039002,Current
418576094003,Current
418576095006,Current
418576096002,Current
418576097003,Current
418576099003,Current
418576100004,Current
418576101004,Current
418576102005,Current
418576103004,Current
418576104004,Current
418576105005,Current
418576106003,Current
418576107005,Current
418576109001,Current
418576110005,Current
418576111002,Current
418576116002,Current
418576120006,Current
418577002005,Current
822117001001,Current
418565024001,Current
821307001001,Current
821359001001,Current
821380001001,Current
418572039002,Current
418577003004,Current
418577004002,Current
418577005004,Current
418577006001,Current
418577007004,Current
418577008001,Current
418577011001,Current
418577014004,Current
418577017001,Current
418577018001,Current
418577019004,Current
418577020003,Current
418577021002,Current
418577022004,Current
418576085003,Current
418645149001,Current
418572053002,Current
418577023001,Current
418577024001,Current
418577026001,Current
418577027003,Current
418577028007,Current
418577029001,Current
418577031002,Current
418577032004,Current
418577033002,Current
418578035005,Current
418637025002,Current
821476001001,Current
821505001001,Current
418572078002,Current
418577034003,Current
418577035004,Current
418577036003,Current
418578001003,Current
418578002002,Current
418578004001,Current
418578007004,Current
418578011003,Current
418578014001,Current
418578015001,Current
418578016001,Current
418578017001,Current
418578020003,Current
822168001001,Current
418578027003,Current
418578028004,Current
418578029001,Current
418578030002,Current
418578031002,Current
418578032003,Current
418578034007,Current
418578036003,Current
418578038003,Current
418578039002,Current
418578040002,Current
418578041001,Current
418636020003,Current
418638011001,Current
418645044004,Current
821601001001,Current
418578042003,Current
418578043005,Current
418578044007,Current
418578046001,Current
418578047002,Current
418578048001,Current
418578049005,Current
418636006002,Current
418578050006,Current
418578051004,Current
418578053004,Current
418578054004,Current
418578055002,Current
418578057002,Current
418578058001,Current
418578059001,Current
418578061002,Current
418578062001,Current
418578063005,Current
418578064004,Current
418645091005,Current
418645102003,Current
821658001001,Current
821910001001,Current
418578066002,Current
418578067005,Current
418578068001,Current
418578072004,Current
418578073004,Current
418578074005,Current
418578075003,Current
418578076002,Current
418578077003,Current
418578078002,Current
418578079005,Current
821234001001,Current
418578080003,Current
418578081003,Current
418578082003,Current
418578085002,Current
418578087002,Current
418578088005,Current
418578089003,Current
418578090004,Current
418578091003,Current
418578094005,Current
418578095002,Current
418578105004,Current
418578106001,Current
418578109002,Current
418578112004,Current
418579007001,Current
900002092003,Current
821679001001,Current
821675001001,Current
418579008001,Current
418579009002,Current
418579010003,Current
418579012005,Current
418579013002,Current
900002001002,Current
821971001001,Current
822008001001,Current
822013001001,Current
822221001001,Current
822022001001,Current
418579014002,Current
418579017002,Current
418579018007,Current
418579020002,Current
418579021005,Current
418579022001,Current
418579023001,Current
900002072003,Current
900003020003,Current
418579026001,Current
418579027005,Current
418579028006,Current
418579030002,Current
418579031012,Current
418579032001,Current
418579033004,Current
418579034004,Current
418579036003,Current
418579037003,Current
418579038003,Current
418579039001,Current
418579040003,Current
418579046001,Current
418579047001,Current
418580001003,Current
418580003004,Current
418580004001,Current
418580005002,Current
418581001001,Current
418581003003,Current
317629006003,Current
418582002002,Current
418582004001,Current
418588002005,Current
418588003002,Current
418588004002,Current
418588005002,Current
418593001003,Current
418593002006,Current
418593003001,Current
418593004004,Current
418593005003,Current
418594001002,Current
418594002004,Current
418594004006,Current
418595001003,Current
418595002005,Current
418595003001,Current
103734002003,Current
103734006003,Current
418595004001,Current
418596001005,Current
418596002004,Current
418596003004,Current
418596004006,Current
418596005005,Current
418597002001,Current
418597003002,Current
418597004004,Current
418597005001,Current
418597006003,Current
